name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Sardar Pav bhaji,Quick Bites,"Tardeo Road Junction, Opposite Bus Depot, Tardeo, Mumbai",Mumbai,Tardeo,18.96985218,72.81500738,"Tardeo, Mumbai","Street Food, Maharashtrian, Fast Food, Juices",12 Noon to 2 AM,250,1,"Takeaway Available', 'Lunch', 'Dinner', 'Cash', 'No Alcohol Available', 'Table Reservation Not Required', 'Serves Jain Food', 'Indoor Seating', 'Pure Veg",3.9,Good,4257,2137,-1,-1
FOU The Crazy Cafe,Cafe,"Shop 3, Bhagirathi Sadan, SVS Road, Kataria Colony, Dadar Shivaji Park, Mumbai",Mumbai,Dadar Shivaji Park,19.03052113,72.83849448,"Dadar Shivaji Park, Mumbai","Cafe, Fast Food",12 Noon to 11:30 PM,600,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted",3.9,Good,95,147,1,-1
Wat-A-Burger!,Quick Bites,"G7, Runwal Greens, Mulund-Goregaon Link Road, Mulund West, Mumbai",Mumbai,Mulund West,19.16137776,72.94417385,"Mulund West, Mumbai","Burger, Fast Food",11:30 AM to 1:30 AM,400,1,"Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted', 'Pet Friendly",3.9,Good,254,230,-1,-1
FOU The Crazy Cafe,Cafe,"Shop 3, Bhagirathi Sadan, SVS Road, Kataria Colony, Dadar Shivaji Park, Mumbai",Mumbai,Dadar Shivaji Park,19.03052113,72.83849448,"Dadar Shivaji Park, Mumbai","Cafe, Fast Food",12 Noon to 11:30 PM,600,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted",3.9,Good,95,147,-1,-1
Wat-A-Burger!,Quick Bites,"G7, Runwal Greens, Mulund-Goregaon Link Road, Mulund West, Mumbai",Mumbai,Mulund West,19.16137776,72.94417385,"Mulund West, Mumbai","Burger, Fast Food",11:30 AM to 1:30 AM,400,1,"Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted', 'Pet Friendly",3.9,Good,254,230,1,-1
Out Of The Blue,Casual Dining,"Le Sutra Hotel, 14, Union Park, Off Carter Road, Khar West, Khar, Mumbai",Mumbai,"Le Sutra Hotel, Khar",19.07196942,72.82545894,"Le Sutra Hotel, Khar, Mumbai","European, American, Italian, Fast Food",7 AM to 12:30 AM,1800,3,"Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Catering Available', 'Disabled Friendly', 'Wheelchair Accessible', 'Vegan Options', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Romantic Dining', 'Air Conditioned', 'Kid Friendly', 'LGBTQIA Friendly', 'Smoking Area', 'Gluten Free Options', 'Buffet",3.9,Good,831,1161,1,-1
The Beer Cafe,Bar,"2nd Floor, Inorbit Mall, Link Road, Malad West, Mumbai",Mumbai,"Inorbit Mall, Malad West",19.17304271,72.83555545,"Inorbit Mall, Malad West, Mumbai","Finger Food, Chinese, Thai, North Indian",11 AM to 1 AM,1500,3,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Mall Parking', 'Debit Card', 'Live Sports Screening', 'Outdoor Seating', 'Beer', 'Air Conditioned', 'LGBTQIA Friendly', 'Fullbar', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Wifi",3.9,Good,769,394,-1,-1
Suzette Creperie & Cafe,Casual Dining,"Near Gold's Gym, St. John Street, Pali Hill, Bandra West",Mumbai,"Pali Hill, Bandra West",19.06156966,72.82912955,"Pali Hill, Bandra West, Mumbai","Healthy Food, Cafe, French, Salad",9 AM to 10:30 PM (Mon-Sun),1500,3,"Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Indoor Seating', 'Wifi', 'Outdoor Seating', 'Air Conditioned', 'Table Reservation Not Required",3.9,Good,1214,747,-1,-1
Suzette Creperie & Cafe,Casual Dining,"Shop 2, Ventura Building, Next to Aroma's, Hiranandani Gardens, Powai, Mumbai",Mumbai,Powai,19.11729436,72.90967628,"Powai, Mumbai","Healthy Food, Cafe, French, Salad",9 AM to 11 PM (Mon-Sun),1500,3,"Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly', 'Wifi', 'Table Reservation Not Required",3.9,Good,734,823,-1,-1
Suzette Creperie & Cafe,Casual Dining,"Ground Floor, Atlanta Building, Nariman Point, Mumbai",Mumbai,Nariman Point,18.92511435,72.82157343,"Nariman Point, Mumbai","Healthy Food, Cafe, French, Salad","9 AM to 10:30 PM (Mon-Sat), 11 AM to 5:30 PM (Sun)",1500,3,"Dinner', 'Cash', 'Delivery', 'Lunch', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'All Day Breakfast', 'Air Conditioned', 'Wifi",3.9,Good,684,437,-1,-1
The Village Shop,Cafe,"53, Serpis Villa, Chimbai Road, Hill Road, Bandra West, Mumbai",Mumbai,"Hill Road, Bandra West",19.05618716,72.82514546,"Hill Road, Bandra West, Mumbai","Cafe, Healthy Food, Salad, Beverages, Juices",8:30am to 11:30pm (Mon-Sun),1100,3,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Breakfast', 'Outdoor Seating', 'Free Wifi', 'Air Conditioned', 'Wifi', 'All Day Breakfast', 'Indoor Seating', 'Table booking for Groups', 'Kid Friendly', 'Wheelchair Accessible",3.9,Good,409,367,-1,-1
Kitchen Garden by Suzette,Cafe,"Maker Maxity, 3, North Avenue, Bandra Kurla Complex, Mumbai",Mumbai,Bandra Kurla Complex,19.054349,72.850845,"Bandra Kurla Complex, Mumbai","Cafe, Healthy Food, Beverages, Salad",9 AM to 11 PM,1000,3,"Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required",3.9,Good,251,163,-1,-1
Anna Rasoi,Quick Bites,"2, Jagruti Apts, Sainath Road, Opposite Patel Shopping Center, Malad West, Mumbai",Mumbai,Malad West,19.18901584,72.84785707,"Malad West, Mumbai","South Indian, North Indian, Beverages",8 AM to 11:30 PM,400,1,"Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg', 'Sneakpeek', 'Valet Parking Available",3.9,Good,459,477,1,-1
Makani,Casual Dining,"Wing A, Lal Bahadur Shastri Road, GKW Colony, Bhandup, Mumbai",Mumbai,Bhandup,19.14244934,72.93295115,"Bhandup, Mumbai","North Indian, Hyderabadi, Mughlai, Awadhi, Beverages",Mon-Sun (12 Noon to 12 Midnight),1300,3,"Serves Alcohol', 'Delivery', 'Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Takeaway Available', 'Air Conditioned', 'Free Parking', 'Wine', 'Table booking recommended', 'Private Dining Area Available', 'Sneakpeek', 'Beer', 'Kid Friendly', 'Fullbar', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Valet Parking Available",3.9,Good,393,236,1,-1
International Baking Company,Bakery,"Shop 22, Sunrise Building, Next to Amisha Hotel, Shivaji Chowk, Kashimira, Mira Road, Mumbai",Mumbai,Mira Road,19.27285488,72.88233485,"Mira Road, Mumbai","Bakery, Desserts",9 AM to 1 AM,400,1,"No Alcohol Available', 'Delivery', 'Debit Card', 'No Seating Available', 'Cash', 'Takeaway Available', 'Credit Card', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Sneakpeek",3.9,Good,173,337,1,-1
Brain Freeze Ice Cream & Desserts,Dessert Parlour,"Shop no. 4, Vastu Tower, opp Oberoi mall Film City Road, Goregaon East, Mumbai",Mumbai,Goregaon East,19.17499217,72.86210161,"Goregaon East, Mumbai","Ice Cream, Desserts",12 Noon to 12 Midnight,400,1,"Cash', 'Delivery', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Wifi', 'Sneakpeek",3.9,Good,169,147,1,-1
Brain Freeze Ice Cream & Desserts,Dessert Parlour,"Shop 2, Pitale Wadi, Hanuman Road, Vile Parle East, Mumbai",Mumbai,Vile Parle East,19.10355828,72.85202153,"Vile Parle East, Mumbai","Ice Cream, Desserts",12 Noon to 12 Midnight,400,1,"Cash', 'Takeaway Available', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted', 'Sneakpeek', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Disabled Friendly', 'Pure Veg",3.9,Good,116,160,1,-1
Al Fresco - The American Bistro,Casual Dining,"The Fern, Goregaon 4/277, B Patel Road, Behind H.P. Petrol Pump, Village Pahadi, Goregaon East, Mumbai",Mumbai,Goregaon East,19.162214,72.856974,"Goregaon East, Mumbai","Italian, American, Continental, Mexican",7 PM to 11 PM,600,2,"Dinner', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Board Games', 'Outdoor Seating', 'Sneakpeek', 'Smoking Area', 'Wifi', 'Valet Parking Available', 'Kid Friendly', 'Wheelchair Accessible",3.9,Good,81,111,-1,-1
Bayview Cafe,Casual Dining,"Hotel Harbour View, Kerawala Chamber, Opposite Radio Club, 25, J P Ramchandani Marg, Colaba, Mumbai",Mumbai,Colaba,18.91889075,72.83215374,"Colaba, Mumbai","North Indian, American, Chinese","7:30 AM to 12:30 AM (Mon-Tue, Thu-Fri), 7 AM to 12:30 AM (Wed, Sat-Sun)",1200,3,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Wine', 'Indoor Seating', 'Live Sports Screening', 'Beer', 'Seaview', 'Table Reservation Not Required",3.9,Good,1388,637,1,-1
Koyla,Casual Dining,"Above Gulf Hotel, HNA Azmi Marg, Colaba, Mumbai",Mumbai,Colaba,18.91845465,72.8310433,"Colaba, Mumbai","North Indian, Mughlai",7 PM to 1:30 AM,2000,4,"Dinner', 'Delivery', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Valet Parking Available', 'Rooftop', 'Serves Jain Food', 'Outdoor Seating', 'Table booking recommended",3.9,Good,3676,1466,1,-1
Rainforest Resto-Bar,Casual Dining,"3, Phoenix Market City, LBS Road, Kurla, Mumbai",Mumbai,"Phoenix Marketcity, Kurla",19.08635354,72.88908362,"Phoenix Marketcity, Kurla, Mumbai","Chinese, North Indian, Italian, Seafood",12 Noon to 1 AM,1800,3,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Credit Card', 'Mall Parking', 'Dinner', 'Cash', 'Delivery', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Table booking recommended', 'Smoking Area', 'Nightlife', 'Indoor Seating', 'Free Wifi', 'Vegan Options",3.9,Good,1540,1253,-1,-1
Rainforest Resto-Bar,Casual Dining,"R City Mall, LBS Marg, Ghatkopar West, Mumbai",Mumbai,"R City Mall, Ghatkopar West",19.09949195,72.91606933,"R City Mall, Ghatkopar West, Mumbai","Chinese, North Indian, Italian, Seafood",Mon-Sun (12 Noon to 1 AM),1800,3,"Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Mall Parking', 'Serves Alcohol', 'Debit Card', 'Cash', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Fullbar', 'Free Wifi', 'Live Sports Screening', 'Air Conditioned', 'Vegan Options', 'Romantic Dining",3.9,Good,1791,1319,-1,-1
Su Casa,Casual Dining,"Ground Floor, The Bombay Art Society, Opposite Hotel Rang Sharda, Reclamation, Bandra West, Mumbai",Mumbai,"Reclamation, Bandra West",19.05168296,72.83287022,"Reclamation, Bandra West, Mumbai","Continental, Italian, Chinese",Mon-Sun (8 AM to 12 Midnight),2500,4,"Lunch', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Breakfast', 'Serves Alcohol', 'Live Entertainment', 'Outdoor Seating', 'Table booking recommended', 'Wifi', 'Fullbar', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",3.9,Good,667,522,-1,-1
Cafe Ville Villa,Casual Dining,"Shop 14, Thosar House, Hanuman Cross Road 1, Vile Parle East, Mumbai",Mumbai,Vile Parle East,19.103313,72.849471,"Vile Parle East, Mumbai","Continental, Fast Food, Beverages","10am to 11:30pm (Mon-Thu),10am to 12midnight (Fri-Sun)",600,2,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Takeaway Available', 'Debit Card', 'Board Games', 'Indoor Seating', 'Table booking recommended', 'Pure Veg', 'Desserts and Bakes', 'Outdoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Serves Jain Food', 'All Day Breakfast",3.9,Good,965,1075,-1,-1
Kung Fu Panda,Unknown,"Ground Floor, Indi Saigon Industrial Estate, Marol, Mumbai",Mumbai,Marol,19.10790013,72.8810427,"Marol, Mumbai","Chinese, Thai, Asian",11:30 AM to 4 AM,600,2,"No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash",3.9,Good,1193,465,1,-1
King Chilli Chindian Fusion,Casual Dining,"Shop 10, Lovely Homes, Opposite Bank of Baroda, Kalina Kurla Road, Santacruz East, Mumbai",Mumbai,Santacruz East,19.07897247,72.86693495,"Santacruz East, Mumbai","North Indian, Chinese, Asian, Thai",11:30am to 11:30pm (Mon-Sun),700,2,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended', 'Table Reservation Not Required', 'Wifi",3.9,Good,758,464,-1,-1
Zoodles - Oriental Street Wok,Casual Dining,"4-5, Ground Floor, Building 12, New MHADA Cooperative Housing Society, Opposite Oshiwara Police Station, Andheri West Oshiwara, Oshiwara",Mumbai,"Oshiwara, Andheri West",19.14946461,72.83152174,"Oshiwara, Andheri West, Mumbai","Chinese, Asian, Momos",12Noon to 11:30PM (Mon-Sun),600,2,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating",3.9,Good,768,451,-1,-1
Sizzling China,Casual Dining,"Plot 77, 109C, Meherzin, Nathalal Parikh Marg, Colaba, Mumbai",Mumbai,Colaba,18.9131928,72.82302987,"Colaba, Mumbai","Chinese, Seafood","12 Noon to 3:30 PM, 7 PM to 11:30 PM (Tue-Sun), Mon Closed",900,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",3.9,Good,444,230,-1,-1
China Land,Casual Dining,"2 & 3, Senapati Bapat Marg, Near Keval Industrial Estate, Lower Parel West, Lower Parel, Mumbai",Mumbai,Lower Parel,18.99790773,72.82727078,"Lower Parel, Mumbai",Asian,"12 Noon to 3:30 PM, 7 PM to 12 Midnight (Mon-Sun)",800,2,"Dinner', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned",3.9,Good,442,296,1,-1
Flavours Of China,Casual Dining,"301, N.C Kelkar Road, Opposite Star Mall, Dadar West, Mumbai",Mumbai,Dadar West,19.02304946,72.84210742,"Dadar West, Mumbai","Chinese, Thai","12 Noon to 4 PM, 7 PM to 11:30 PM",800,2,"Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Table Reservation Not Required', 'Indoor Seating",3.9,Good,333,222,-1,-1
Sizzling China,Casual Dining,"Oswal Orbit Shopping Centre, Shop 10, Kanakia Junction, Mira Road, Mumbai",Mumbai,Mira Road,19.28747558,72.86758304,"Mira Road, Mumbai",Chinese,11am to 12midnight (Mon-Sun),900,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required",3.9,Good,250,200,1,-1
Sizzling China,Casual Dining,"Shop 5/6, G-1, Ground Floor, Kamal Chawl, Senapati Bapat Marg, Lower Parel, Mumbai",Mumbai,Lower Parel,18.99060769,72.82335978,"Lower Parel, Mumbai",Chinese,"12 Noon to 3:30 PM, 7 PM to 12 Midnight",850,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating",3.9,Good,179,176,1,-1
Nom Nom,Casual Dining,"3 Shubham Housing Society, Juhu Versova Link Road, 7 Bungalows, Andheri West",Mumbai,"7 Bungalows, Andheri West",19.12530282,72.82241967,"7 Bungalows, Andheri West, Mumbai","Asian, Singaporean, Indonesian, Japanese, Chinese, Thai",12 Noon to 1 AM,1500,3,"Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Smoking Area', 'Valet Parking Available', 'Outdoor Seating', 'Table Reservation Not Required', 'Wheelchair Accessible', 'Fullbar', 'Indoor Seating', 'Air Conditioned",3.9,Good,841,659,1,-1
Nom Nom,Casual Dining,"1&2, Ground Floor, Delux Mahal Building, 16th Road, Pali Hill, Bandra West",Mumbai,"Pali Hill, Bandra West",19.06528486,72.83096284,"Pali Hill, Bandra West, Mumbai","Asian, Singaporean, Indonesian, Japanese, Chinese, Thai","12 Noon to 3 PM, 7 PM to 1:30 AM",2200,4,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Wheelchair Accessible', 'Fullbar', 'Air Conditioned",3.9,Good,439,335,-1,-1
Flavors Cafe - The Ambassador Hotel,Casual Dining,"Flavors Cafe - Ambassador Hotel, Near Marine Drive ,V.N Road,Churchgate, Mumbai",Mumbai,"The Ambassador Hotel, Churchgate",18.93369912,72.82485243,"The Ambassador Hotel, Churchgate, Mumbai","North Indian, Continental, Seafood",24 Hours (Mon-Sun),1700,3,"Lunch', 'Cash', 'Serves Alcohol', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Free Parking', 'Sports TV', 'Fullbar', 'Table booking recommended', 'Kid Friendly', 'Wifi', 'Gluten Free Options', 'Vegan Options', 'Buffet', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Disabled Friendly', 'Wheelchair Accessible', 'Serves Jain Food",3.9,Good,330,309,-1,-1
Force Lounge,Bar,"Yashodham Shopping Centre, Film City Road, Dindoshi, Goregaon East, Mumbai",Mumbai," Royal Challenge Complex, Goregaon ",19.174333,72.863333," Royal Challenge Complex, Goregaon , Mumbai","North Indian, Mexican, Continental, Italian, Chinese",Mon-Sun (3 PM to 1:30 AM),1200,3,"Dinner', 'Debit Card', 'Cash', 'Lunch', 'Credit Card', 'Fullbar', 'Resto Bar', 'Free Parking', 'Indoor Seating', 'Dance Floor', 'Beer', 'Private Dining Area Available', 'Live Sports Screening', 'Available for Functions', 'LGBTQIA Friendly', 'Live Entertainment', 'Serves Cocktails', 'Wheelchair Accessible', 'Sports TV', 'Smoking Area', 'Nightlife', 'Air Conditioned', 'Group Meal', 'Gastro Pub', 'Wifi",3.9,Good,77,55,-1,-1
SamBar Pub & Kitchen,Pub,"8 Vora Building, 3rd Road, opp Simran Plaza, Khar West. Mumbai, Khar, Mumbai",Mumbai,Khar,19.0719897,72.83935513,"Khar, Mumbai","Finger Food, South Indian, North Indian","12Midnight to 1AM, 6:30PM to 12Midnight (Mon-Sun)",1250,3,"Delivery', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Brunch', 'LGBTQIA Friendly', 'DJ', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Above 18 Only', 'Digital Payments Accepted', 'Smoking Area', 'Wheelchair Accessible', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Live Music', 'Serves Cocktails', 'Table reservation required', 'Air Conditioned', 'Private Dining Area Available",3.9,Good,1128,1219,-1,-1
Tamarind - Fariyas Hotel,Fine Dining,"The Fariyas Hotel, 25, Off Arthur Bunder Road, Colaba, Mumbai",Mumbai,"Fariyas Hotel, Colaba",18.91708164,72.82965425,"Fariyas Hotel, Colaba, Mumbai","North Indian, Chinese, Continental",7 AM to 11:30 PM,2000,4,"Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Outdoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Fullbar', 'Air Conditioned', 'Wifi', 'Buffet",3.9,Good,307,272,-1,-1
Fabelle at The Chocolate Boutique- ITC Maratha,Dessert Parlour,"ITC Maratha, Sahar Road, Chakala, Mumbai",Mumbai,"ITC Maratha, Chakala",19.10391279,72.87035476,"ITC Maratha, Chakala, Mumbai","Desserts, Ice Cream",11 AM to 12 Midnight (Mon-Sun),1200,3,"Cash', 'Debit Card', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Air Conditioned', 'Desserts and Bakes', 'Table Reservation Not Required', 'Indoor Seating",3.9,Good,88,307,-1,-1
Indigo Delicatessen,Casual Dining,"R City Mall, 3rd Floor, Ghatkopar West, Mumbai",Mumbai,"R City Mall, Ghatkopar West",19.09971182,72.91710131,"R City Mall, Ghatkopar West, Mumbai","European, Continental, Salad",12noon to 11pm (Mon-Sun),2400,4,"Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Table booking recommended', 'Wheelchair Accessible', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'All Day Breakfast",3.9,Good,1082,1210,-1,-1
Night Snackers,Unknown,"Renuka Nagar, Kandivali Link Road, Beside Jeevandeep Tower And IBIS tower, Kandivali West, Mumbai",Mumbai,Kandivali West,19.21186548,72.83534959,"Kandivali West, Mumbai","Chinese, Fast Food",11 AM to 4 AM,500,2,"Cash', 'Takeaway Available', 'No Seating Available', 'Delivery', 'No Alcohol Available', 'Dinner",3.9,Good,673,153,1,-1
AndaMental - The Express Cafe,Quick Bites,"Shop 4, Sarkar Corner, JP Road - Veera Desai Road Junction, Azad Nagar Metro Station, Azad Nagar, Mumbai",Mumbai,Azad Nagar,19.12730512,72.83740953,"Azad Nagar, Mumbai","North Indian, Rolls, Biryani",11am to 3:30am (Mon-Sun),550,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted",3.9,Good,514,1010,1,-1
Suvi Palace - Hotel Suvi Palace,Casual Dining,"Hotel Suvi Palace, Sasunavghar, NH8, Vasai, Mumbai",Mumbai,"Hotel Suvi Palace, Vasai",19.31707819,72.89925456,"Hotel Suvi Palace, Vasai, Mumbai","Mughlai, Chinese, North Indian, South Indian, Biryani",Mon-Sun (12 Noon to 2 AM),1000,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Fullbar', 'Air Conditioned",3.9,Good,434,318,-1,-1
